T_K,T_C,vertex,fraction,CU,NI,CR,SI
1290.15,1017.0000000000001,2,0.002985622611752618,0.8021580562496602,0.0003715661145305994,0.012611148417422223,0.18485922921838696
1290.65,1017.5000000000001,0,0.9685750793855604,0.004687706857450015,0.970819052269793,0.015743818506169533,0.008749422366587295
1290.65,1017.5000000000001,1,0.028459323505509698,0.09555447986679316,0.006404539995242623,0.5880604679482176,0.3099805121897467
1290.65,1017.5000000000001,2,0.0029655971053839988,0.8021443780635411,0.0003728535013186046,0.012638526735292076,0.18484424169984823
1291.15,1018.0000000000001,0,0.9686151010003401,0.00469888130767652,0.9707785198530937,0.015761086016036735,0.008761512823192914
1291.15,1018.0000000000001,1,0.028439363864470435,0.09580163002482585,0.006423460185510186,0.587868994925008,0.309905914864656
1291.15,1018.0000000000001,2,0.0029455351435888222,0.8021306905144009,0.0003741444220702759,0.012665937412500751,0.1848292276510281
1291.65,1018.5000000000001,0,0.9686551424299621,0.004710073908112432,0.9707379701912331,0.015778351256619378,0.008773604644035133
1291.65,1018.5000000000001,1,0.028419420942027485,0.09604943057285917,0.006442430002780779,0.5876769764793595,0.3098311629450006
1291.65,1018.5000000000001,2,0.0029254366260702313,0.8021169936973516,0.0003754388834793829,0.01269338039511813,0.18481418702405097
1292.15,1019.0000000000001,0,0.9686952036018451,0.0047212846694591895,0.9706974033727281,0.015795614164213767,0.008785697793599109
1292.15,1019.0000000000001,1,0.028399494930683333,0.09629788382727356,0.006461449595945201,0.5874844105799677,0.3097562559968136
1292.15,1019.0000000000001,2,0.0029053014819762427,0.8021032877082436,0.0003767368922424132,0.012720855628678494,0.18479911977083563
1292.65,1019.5000000000001,0,0.9687352844097111,0.004732513602392392,0.9706568194864486,0.015812874674906684,0.008797792236252393
1292.65,1019.5000000000001,1,0.02837958598477415,0.09654699211696763,0.006480519114640451,0.5872912951844568,0.30968119358393514
1292.65,1019.5000000000001,2,0.002885129597325892,0.8020895726437306,0.0003780384550585376,0.012748363058187643,0.18478402584302334
1293.15,1020.0000000000001,0,0.9687753847871274,0.004743760717561705,0.9706162186216208,0.015830132724567018,0.008809887936250583
1293.15,1020.0000000000001,1,0.02835969430703808,0.09679675778346893,0.006499638709256505,0.58709762823926,0.3096059752680146
1293.15,1020.0000000000001,2,0.002864920909060974,0.8020758486012545,0.00037934357862950285,0.01277590262811475,0.18476890519200123
1293.65,1020.5000000000001,0,0.968815504638467,0.0047550260255901445,0.97057560086783,0.015847388248845597,0.008821984857734248
1293.65,1020.5000000000001,1,0.028339820067395487,0.097047183181012,0.006518808530941862,0.5869034076795534,0.30953060060849263
1293.65,1020.5000000000001,2,0.002844675316682068,0.8020621156790539,0.0003806522696596463,0.012803474282390809,0.18475375776889572
1294.15,1021.0000000000001,0,0.9688556438676742,0.0047663095370742425,0.9705349663150192,0.015864641183173687,0.008834082964732948
1294.15,1021.0000000000001,1,0.02831996343669143,0.09729827067661424,0.006538028731609093,0.5867086314291741,0.3094550691626027
1294.15,1021.0000000000001,2,0.0028243927189788402,0.802048373976151,0.0003819645348558105,0.012831077964406414,0.1847385835245868
1294.65,1021.5000000000001,0,0.9688958023753244,0.004777611262584144,0.970494315053493,0.01588189146275937,0.008846182221163294
1294.65,1021.5000000000001,1,0.028300124583519368,0.0975500226501974,0.006557299463941371,0.5865132974005144,0.30937938048534674
1294.65,1021.5000000000001,2,0.002804073010254828,0.8020346235923665,0.00038328038092726293,0.01285871361700525,0.18472338240970096
1295.15,1022.0000000000001,0,0.9689359801161226,0.0047889312126639634,0.9704536471739177,0.015899139022594842,0.008858282590823566
1295.15,1022.0000000000001,1,0.028280303741640186,0.09780244149465125,0.0065766208813972035,0.5863174034944824,0.30930353412946926
1295.15,1022.0000000000001,2,0.0027837161543744987,0.8020208646283372,0.000384599814585687,0.012886381182487429,0.18470815437458965
1295.65,1022.5000000000001,0,0.9689761769598859,0.004800269397832406,0.9704129627673228,0.01591638379745646,0.008870384037388409
1295.65,1022.5000000000001,1,0.028260501046531147,0.09805552961595819,0.0065959931382169245,0.586120947600406,0.3092275296454189
1295.65,1022.5000000000001,2,0.002763322006185139,0.8020070971855443,0.00038592284254509367,0.012914080602605953,0.1846928993693047
1296.15,1023.0000000000001,0,0.9690163928235569,0.004811625828579029,0.9703722619251041,0.015933625721877415,0.008882486524439513
1296.15,1023.0000000000001,1,0.02824071669053292,0.09830928943322957,0.006615416389429875,0.5859239275958847,0.3091513665814558
1296.15,1023.0000000000001,2,0.002742890480586293,0.8019933213661857,0.00038724947152179203,0.012941811818551677,0.1846776173437409
1296.65,1023.5000000000001,0,0.9690566276244021,0.0048230005153711815,0.970331544739023,0.015950864730197283,0.008894590015408438
1296.65,1023.5000000000001,1,0.028220950868336637,0.09856372337889016,0.006634890790857754,0.5857263413468333,0.3090750444834188
1296.65,1023.5000000000001,2,0.002722421493226008,0.8019795372734185,0.00038857970823428937,0.012969574770973399,0.18466230824737379
1297.15,1024.0,0,0.969096881283124,0.00483439346864589,0.9702908113012121,0.015968100756502884,0.008906694473639136
1297.15,1024.0,1,0.028201203779925334,0.09881883389867518,0.006654416499124251,0.5855281867072475,0.3089985628949532
1297.15,1024.0,2,0.0027019149638347895,0.8019657450110967,0.00038991355940330084,0.01299736939994915,0.1846469720295507
1297.65,1024.5,0,0.9691371536768292,0.004845804698815068,0.9702500617041708,0.01598533373466472,0.008918799862349565
1297.65,1024.5,1,0.028181475575593008,0.0990746234517767,0.00667399367165847,0.585329461519216,0.30892192135734875
1297.65,1024.5,2,0.0026813707559660443,0.8019519446839382,0.00039125103175164435,0.013025195644999692,0.18463160863931058
1298.15,1025.0,0,0.969177444731939,0.004857234216264646,0.970209296040772,0.0160025635983308,0.008930906144632647
1298.15,1025.0,1,0.028161766465547963,0.09933109451094642,0.0066936224667022365,0.5851301636128176,0.3088451194095339
1298.15,1025.0,2,0.002660788796537537,0.8019381363975154,0.0003925921320041979,0.01305305344508357,0.1846162180253968
1298.65,1025.5,0,0.9692177543610739,0.004868682031354771,0.970168514404262,0.016019790280924196,0.008943013283459008
1298.65,1025.5,1,0.028142076645252083,0.09958824956259006,0.006713303043316114,0.5849302908060249,0.30876815658806883
1298.65,1025.5,2,0.0026401689947332884,0.8019243202582549,0.0003939368668878282,0.01308094273859275,0.18460080013626454
1299.15,1026.0,0,0.9692580824607044,0.0048801481544173625,0.9701277168882617,0.016037013715626946,0.008955121241693993
1299.15,1026.0,1,0.028122406292727505,0.09984609110683292,0.006733035561386413,0.5847298409045817,0.308691032427199
1299.15,1026.0,2,0.0026195112386797623,0.8019104963733628,0.00039528524313134936,0.0131088634633431,0.1845853549201629
1299.65,1026.5,0,0.9692984289494276,0.004891632595758909,0.9700869035867664,0.01605423383539711,0.008967229982077623
1299.65,1026.5,1,0.028102755613806603,0.10010462165765108,0.006752820181630805,0.584528811701955,0.30861374645876305
1299.65,1026.5,2,0.00259881544480519,0.8018966648509147,0.00039663726746544154,0.013136815556579378,0.18456988232504049
1300.15,1027.0,0,0.9693387937217063,0.004903135365659523,0.9700460745941544,0.016071450572967,0.008979339467219126
1300.15,1027.0,1,0.028083124787563404,0.10036384374296997,0.006772657065605395,0.5843272009792569,0.3085362982121679
1300.15,1027.0,2,0.002578081498593802,0.8018828257998704,0.0003979929466226521,0.013164798954973621,0.18455438229853333
1300.65,1027.5,0,0.969379176685389,0.004914656474371973,0.9700052300051799,0.01608866386082618,0.008991449659622083
1300.65,1027.5,1,0.028063514010536576,0.10062375990474584,0.0067925463757112295,0.5841250065050877,0.30845868721445524
1300.65,1027.5,2,0.0025573093023999243,0.801868979329986,0.00039935228733724873,0.013192813594611543,0.18453885478806517
1301.15,1028.0,0,0.9694195777431629,0.004926195932123762,0.96996436991498,0.016105873631241503,0.009003560521654862
1301.15,1028.0,1,0.02804392347479804,0.10088437269909468,0.006812488275200234,0.5839222260355169,0.30838091299018816
1301.15,1028.0,2,0.002536498751924512,0.8018551255519293,0.0004007152963452089,0.01322085941100146,0.18452329974072404
1301.65,1028.5,0,0.969459996825592,0.004937753749114278,0.9699234944190755,0.016123079816236077,0.009015672015574105
1301.65,1028.5,1,0.028024353407036462,0.10114568469635488,0.006832482928183123,0.5837188573139392,0.3083029750615229
1301.65,1028.5,2,0.002515649778521137,0.8018412645771833,0.0004020819803841831,0.013248936339062477,0.18450771710337
1302.15,1029.0,0,0.9695004338034271,0.004949329935517347,0.9698826036133714,0.016140282347601637,0.009027784103509531
1302.15,1029.0,1,0.028004803965113706,0.1014076984812324,0.0068525304996350745,0.583514898070999,0.3082248729481335
1302.15,1029.0,2,0.002494762236508524,0.8018273965181208,0.00040345234619336385,0.013277044313124663,0.18449210682256112
1302.65,1029.5,0,0.969540888591608,0.004960924501480626,0.9698416975941601,0.016157481156897784,0.009039896747461517
1302.65,1029.5,1,0.02798527536079988,0.10167041665289123,0.0068726311554027555,0.5833103460245127,0.3081466061671934
1302.65,1029.5,2,0.002473836036924852,0.8018135214880063,0.0004048264005134799,0.013305183266929161,0.18447646884455107
1303.15,1030.0,0,0.9695813611005425,0.0049725374571238795,0.9698007764581217,0.016174676175436806,0.009052009909317664
1303.15,1030.0,1,0.027965767802214908,0.1019338418250368,0.006892785062211913,0.5831051988793295,0.3080681742334218
1303.15,1030.0,2,0.0024528710847804658,0.801799639600936,0.0004062041500867198,0.013333353133616405,0.18446080311536084
1303.65,1030.5,0,0.9696218512237432,0.0049841688125416405,0.9697598403023274,0.01619186733430112,0.009064123550829873
1303.65,1030.5,1,0.027946281479348814,0.10219797662606227,0.006912992387673367,0.5828994543272824,0.30798957665898197
1303.65,1030.5,2,0.002431867263219258,0.801785750971932,0.00040758560165665193,0.013361553845732932,0.18444510958067836
1304.15,1031.0,0,0.9696623588855653,0.004995818577800657,0.9697188892242398,0.01620905456432704,0.009076237633632554
1304.15,1031.0,1,0.027926816620197095,0.10246282369910646,0.006933253300290723,0.582693110047063,0.30791081295353995
1304.15,1031.0,2,0.002410824494913953,0.8017718557168696,0.00040897076196820347,0.013389785335220545,0.18442938818594184
1304.65,1031.5,0,0.9697028839647329,0.00500748676294163,0.9696779233217154,0.01622623779611139,0.009088352119231381
1304.65,1031.5,1,0.027907373400933813,0.1027283857022101,0.006953567969467176,0.5824861637041218,0.30783188262420097
1304.65,1031.5,2,0.0023897426435553755,0.801757953952527,0.00041035963776754077,0.013418047533416242,0.1844136388762893
1305.15,1032.0,0,0.969743426356829,0.005019173377978723,0.969636942693006,0.016243416960010214,0.009100466969005076
1305.15,1032.0,1,0.027887952019249686,0.10299466530839108,0.006973936565512374,0.5822786129505904,0.3077527851755063
1305.15,1032.0,2,0.002368621594563285,0.8017440457965799,0.0004117522358020427,0.013446340371049793,0.18439786159656824
1305.65,1032.5,0,0.9697839859951283,0.005030878432899238,0.9695959474367609,0.016260591986134894,0.00911258214420483
1305.65,1032.5,1,0.027868552719191003,0.1032616652057714,0.006994359259650402,0.5820704554251628,0.30767352010941545
1305.65,1032.5,2,0.00234746128154499,0.801730131367606,0.0004131485628202321,0.013474663778238498,0.18438205629133525
1306.15,1033.0,0,0.96982456275628,0.005042601937664785,0.969554937652029,0.016277762804357977,0.009124697605948265
1306.15,1033.0,1,0.02784917567983041,0.10352938809769446,0.007014836224026069,0.5818616887530126,0.307594086925267
1306.15,1033.0,2,0.00232626156516127,0.8017162107851116,0.0004145486255716848,0.013503017684487261,0.18436622290482954
1306.65,1033.5,0,0.9698651565392435,0.005054343902208,0.9695139134382592,0.016294929344291068,0.009136813315241585
1306.65,1033.5,1,0.027829821108317075,0.10379783670278953,0.007035367631713832,0.5816523105456467,0.30751448511984986
1306.65,1033.5,2,0.002305022334450131,0.8017022841694424,0.0004159524308070149,0.013531402018676149,0.18435036138107433
1307.15,1034.0,0,0.9699057672691392,0.0050661043364372965,0.9694728748953038,0.016312091535314,0.009148929232945056
1307.15,1034.0,1,0.027810489244511134,0.1040670137551565,0.007055953656723048,0.5814423184008661,0.3074347141872543
1307.15,1034.0,2,0.0022837435121123,0.8016883516419318,0.00041735998527773165,0.013559816709069873,0.1843344716637207
1307.65,1034.5,0,0.9699463948050608,0.00507788325023199,0.9694318221234199,0.01632924930654525,0.009161045319802975
1307.65,1034.5,1,0.027791180252447686,0.1043369220044069,0.007076594474008096,0.58123170990261,0.307354773618975
1307.65,1034.5,2,0.002262424935419064,0.8016744133247715,0.0004187712957362832,0.013588261683303463,0.1843185536961887
1308.15,1035.0,0,0.9699870390877106,0.005089680653448118,0.9693907552232709,0.01634640258687336,0.009173161536407681
1308.15,1035.0,1,0.027771894394010593,0.10460756421586302,0.007097290259472847,0.5810204826209093,0.30727466290375477
1308.15,1035.0,2,0.0022410665469403622,0.8016604693411721,0.0004201863689358514,0.013616736868391002,0.18430260742150123
1308.65,1035.5,0,0.9700276999740614,0.005101496555912015,0.9693496742959291,0.01636355130491632,0.009185277843242608
1308.65,1035.5,1,0.027752631834446727,0.10487894317058842,0.007118041189981614,0.5808086341116977,0.30719438152773243
1308.65,1035.5,2,0.0022196681808097493,0.8016465198151824,0.0004216052116303831,0.013645242190705844,0.1842866327824814
1309.15,1036.0,0,0.9700683774000495,0.005113330967424019,0.9693085794428761,0.016380695389047607,0.009197394200652282
1309.15,1036.0,1,0.027733392833919374,0.1051510616655371,0.007138847443364598,0.5805961619167794,0.3071139289743189
1309.15,1036.0,2,0.00219822977273885,0.8016325648718144,0.00042302783057451853,0.01367377757599089,0.1842706297216201
1309.65,1036.5,0,0.9701090712406398,0.00512518389775776,0.9692674707660068,0.01639783476738574,0.00920951056884981
1309.65,1036.5,1,0.0277141775825879,0.10542392251368325,0.007159709198426639,0.5803830635636856,0.3070333047242045
1309.65,1036.5,2,0.002176751179871288,0.8016186046370173,0.0004244542325234853,0.013702342949348788,0.1842545981811105
1310.15,1037.0,0,0.9701497814031285,0.005137055356661324,0.9692263483676299,0.016414969367802085,0.009221626907906776
1310.15,1037.0,1,0.027694986310773183,0.10569752854415077,0.0071806266349547865,0.5801693365655882,0.30695250825530623
1310.15,1037.0,2,0.002155232300655386,0.801604639237723,0.00042588442423300763,0.013730938235242355,0.1842385381028017
1310.65,1037.5,0,0.9701905077743982,0.005148945353855218,0.9691852123504704,0.016432099117907696,0.009233743177766842
1310.65,1037.5,1,0.02767581922665803,0.10597188260229728,0.0072015999337262425,0.5799549784211725,0.306871539042804
1310.65,1037.5,2,0.0021336730070876725,0.8015906688017879,0.00042731841245929864,0.013759563357488161,0.18422244942826477
1311.15,1038.0,0,0.9702312502530612,0.005160853899032083,0.9691440628176718,0.016449223945049246,0.009245859338246787
1311.15,1038.0,1,0.027656676554065715,0.10624698754983947,0.007222629276517571,0.5797399866145129,0.3067903965591301
1311.15,1038.0,2,0.002112073185977621,0.8015766934579945,0.0004287562039589774,0.013788218239249387,0.18420633209879722
1311.65,1038.5,0,0.9702720087484825,0.005172781001859867,0.9691028998727959,0.016466343776328562,0.009257975349015657
1311.65,1038.5,1,0.027637558531714665,0.10652284626500425,0.007243714846110323,0.5795243586150158,0.30670908027386967
1311.65,1038.5,2,0.0020904327377863066,0.8015627133361397,0.0004301978054889401,0.013816902803043157,0.1841901860553283
1312.15,1039.0,0,0.9703127831361298,0.005184726671978383,0.9690617236198301,0.016483458538578365,0.00927009116961331
1312.15,1039.0,1,0.02761846536021123,0.1067994616426317,0.007264856826302273,0.579308091877246,0.3066275896538201
1312.15,1039.0,2,0.0020687515190405677,0.8015487285669578,0.0004316432238063588,0.0138456169707257,0.18417401123851004
1312.65,1039.5,0,0.9703535733194107,0.005196690919000701,0.9690205341631817,0.016500568158370973,0.009282206759446696
1312.65,1039.5,1,0.027599397274937112,0.10707683659428517,0.007286055401913399,0.5790911838408457,0.3065459241629556
1312.65,1039.5,2,0.002047029422025157,0.8015347392821437,0.00043309246566856864,0.013874360663493757,0.18415780758869407
1313.15,1040.0,0,0.9703943791902738,0.0052086737525142614,0.9689793316076867,0.01651767256202339,0.009294322077775675
1313.15,1040.0,1,0.027580354500231836,0.10735497404841829,0.007307310758795116,0.5788736319304264,0.3064640832623602
1313.15,1040.0,2,0.002025266324155551,0.8015207456144084,0.0004345455378329887,0.013903133801883322,0.18414157504587528
1313.65,1040.5,0,0.97043520063999,0.005220675182079146,0.9689381160586098,0.016534771675585973,0.009306437083725139
1313.65,1040.5,1,0.027561337261294484,0.10763387695046733,0.0073286230838389855,0.5786554335554377,0.3063820664102561
1313.65,1040.5,2,0.0020034621016107442,0.8015067476974342,0.00043600244705708444,0.013931936305762439,0.18412531354974626
1314.15,1041.0,0,0.9704760375716408,0.005232695217227721,0.9688968876216439,0.016551865424837536,0.009318551736290846
1314.15,1041.0,1,0.027542345799422073,0.10791354826296594,0.0073499925649853255,0.5784365861100403,0.3062998730620085
1314.15,1041.0,2,0.001981616645412021,0.8014927456658534,0.000437463200098271,0.013960768094325398,0.18410902303972296
1314.65,1041.5,0,0.9705168898666905,0.005244733867467924,0.9688556464029154,0.016568953735305907,0.009330665994310835
1314.65,1041.5,1,0.02752338033247486,0.10819399096572989,0.0073714193912305355,0.5782170869730382,0.30621750267000136
1314.65,1041.5,2,0.001959729818665854,0.801478739655367,0.0004389278037138174,0.013989629086098436,0.18409270345482076
1315.15,1042.0,0,0.9705577574124397,0.005256791142277376,0.9688143925089859,0.01658603653222895,0.009342779816507807
1315.15,1042.0,1,0.027504441087367264,0.10847520805590705,0.007392903752638547,0.5779969335076743,0.30613495468378016
1315.15,1042.0,2,0.0019378014915323505,0.8014647298025748,0.00044039626466083504,0.01401851919892032,0.18407635473384426
1315.65,1042.5,0,0.9705986401241892,0.005268867051111292,0.9687731260468514,0.016603113740603585,0.00935489316143376
1315.65,1042.5,1,0.027485528326025348,0.10875720254820137,0.007414445840345841,0.577776123061628,0.30605222854982495
1315.65,1042.5,2,0.001915831570336605,0.8014507162452033,0.00044186858969611094,0.014047438349960216,0.1840599768151404
1316.15,1043.0,0,0.9706395378608647,0.005280961603393715,0.9687318471239479,0.01662018528512749,0.00936700598753081
1316.15,1043.0,1,0.027466642246100362,0.10903997747489876,0.0074360458465743216,0.577554652966763,0.3059693237117639
1316.15,1043.0,2,0.001893819887825647,0.8014366991218619,0.0004433447855761249,0.01407638645568885,0.1840435696368733
1316.65,1043.5,0,0.9706804505524745,0.005293074808525391,0.9686905558481537,0.016637251090250275,0.009379118253070747
1316.65,1043.5,1,0.027447783131092356,0.10932353588611257,0.0074577039646375985,0.5773325205391223,0.3058862396101275
1316.65,1043.5,2,0.0018717663688556587,0.801422678572288,0.00044482485905689666,0.014105363431898344,0.18402713313675667
1317.15,1044.0,0,0.9707213780416903,0.005305206675878652,0.9686492523277864,0.016654311080136482,0.00939122991619841
1317.15,1044.0,1,0.027428951163813265,0.1096078808498237,0.007479420388950858,0.5771097230787327,0.3058029756824927
1317.15,1044.0,2,0.0018496708248181446,0.8014086547371794,0.0004463088168939491,0.014134369193681969,0.1840106672522447
1317.65,1044.5,0,0.9707623202271022,0.005317357214798935,0.9686079366716139,0.016671365178678347,0.009403340934908678
1317.65,1044.5,1,0.027410146595079475,0.10989301545206678,0.007501195315040836,0.5768862578695084,0.30571953136338403
1317.65,1044.5,2,0.0018275331390766995,0.8013946277582813,0.0004477966658422427,0.014163403655438342,0.18399417192043804
1318.15,1045.0,0,0.9708032770442684,0.005329526434606569,0.9685666089888453,0.016688413309497795,0.009415451267050495
1318.15,1045.0,1,0.027391369721446256,0.11017894279706208,0.007523028939553047,0.5766621221791257,0.3056359060842592
1318.15,1045.0,2,0.0018053532425594213,0.8013805977783868,0.00044928841265599564,0.014192466730865496,0.18397764707809183
1318.65,1045.5,0,0.9708442483408491,0.005341714344592829,0.9685252693891447,0.016705455395928805,0.009427560870333576
1318.65,1045.5,1,0.02737262073809497,0.1104656660073311,0.007544921460264357,0.576437313258873,0.30555209927353144
1318.65,1045.5,2,0.0017831309521612652,0.8013665649412957,0.00045078406408876747,0.014221558332953736,0.18396109266166177
1319.15,1046.0,0,0.9708852339981614,0.005353920954023208,0.9684839179826249,0.016722491361032547,0.009439669702319313
1319.15,1046.0,1,0.02735389988216639,0.11075318822384156,0.007566873076089311,0.5762118283435622,0.305468110356507
1319.15,1046.0,2,0.001760866128123828,0.8013525293918656,0.0004522836268932562,0.014250678373987951,0.18394450860725312
1319.65,1046.5,0,0.9709262339206821,0.005366146272137011,0.9684425548798538,0.016739521127592954,0.009451777720416268
1319.65,1046.5,1,0.027335207420168574,0.11104151260617691,0.007588883987091219,0.5759856646513799,0.305383938755352
1319.65,1046.5,2,0.001738558660173163,0.8013384912760286,0.00045378710782124866,0.014279826765541284,0.1839278948506088
1320.15,1047.0,0,0.9709672479995783,0.005378390308146252,0.9684011801918557,0.016756544618108354,0.009463884881889617
1320.15,1047.0,1,0.027316543605403212,0.11133064233264724,0.007610954394492014,0.5757588193837497,0.30529958388911105
1320.15,1047.0,2,0.0017162084205360408,0.8013244507407582,0.0004552945136235416,0.014309003418468389,0.18391125132714997
1320.65,1047.5,0,0.9710082760877224,0.005390653071236325,0.9683597940301135,0.016773561754795507,0.009475991143854678
1320.65,1047.5,1,0.027297908648099455,0.11162058060043968,0.007633084500681104,0.5755312897252163,0.30521504517366294
1320.65,1047.5,2,0.001693815231679844,0.8013104079340956,0.00045680585104986715,0.014338208242904929,0.18389457797194955
1321.15,1048.0,0,0.97104931811574,0.005402934570565729,0.9683183965065717,0.016790572459585835,0.009488096463276696
1321.15,1048.0,1,0.027279302852536148,0.11191133062576757,0.0076552745092264346,0.5753030728433033,0.30513032202170276
1321.15,1048.0,2,0.001671379016031841,0.8012963630051539,0.0004583211268488045,0.01436744114826199,0.18387787471973535
1321.65,1048.5,0,0.9710903739343131,0.005415234815266476,0.9682769877336368,0.01680757665412489,0.009500200796971807
1321.65,1048.5,1,0.027260726431106247,0.11220289564400833,0.007677524624883215,0.5750741658883853,0.30504541384272305
1321.65,1048.5,2,0.0016488995926044199,0.8012823161041209,0.0004598403477676741,0.014396702043221665,0.1838611415048899
1322.15,1049.0,0,0.9711314434629071,0.005427553814444338,0.9682355678241822,0.016824574259776386,0.009512304101597042
1322.15,1049.0,1,0.027242179679444502,0.1124952789098647,0.007699835053604522,0.5748445659935678,0.3049603200429631
1322.15,1049.0,2,0.0016263768687185673,0.8012682673822937,0.00046136352055249565,0.014425990835737954,0.1838443782614158
1322.65,1049.5,0,0.9711725265349668,0.005439891577176067,0.9681941368915484,0.016841565197598087,0.009524406333677425
1322.65,1049.5,1,0.027223662794298543,0.11278848369746337,0.007722206002552403,0.5746142702744976,0.30487504002548665
1322.65,1049.5,2,0.001603810640259786,0.8012542169919827,0.00046289065194788775,0.01445530743301956,0.1838275849230498
1323.15,1050.0,0,0.9712136230873804,0.005452248112515033,0.9681526950495473,0.01685854938837853,0.00953650744955939
1323.15,1050.0,1,0.027205176096578052,0.11308251330060007,0.00774463768010616,0.574383275829306,0.30478957318998784
1323.15,1050.0,2,0.001581200836438737,0.8012401650866956,0.0004644217486969307,0.014484651741544443,0.18381076142306313
1323.65,1050.5,0,0.9712547329464936,0.005464623429484533,0.9681112424124629,0.016875526752593666,0.00954860740545905
1323.65,1050.5,1,0.027186719779434505,0.11337737103277705,0.0077671302958752225,0.5741515797383908,0.30470391893295695
1323.65,1050.5,2,0.0015585472430635896,0.8012261118209466,0.00046595681754118054,0.01451402366703734,0.18379390769447493
1324.15,1051.0,0,0.9712958560394103,0.005477017537084336,0.9680697790950542,0.016892497210445608,0.009560706157415963
1324.15,1051.0,1,0.027168294157028657,0.11367306022745119,0.007789684060706614,0.5739191790643577,0.3046180766474844
1324.15,1051.0,2,0.001535849776076994,0.8012120573504464,0.0004674958652204757,0.014543423114483157,0.18377702366984994
1324.65,1051.5,0,0.9713369922388868,0.0054894304442856525,0.9680283052125598,0.016909460681828577,0.009572803661326023
1324.65,1051.5,1,0.027149899482067006,0.11396958423813433,0.007812299186698765,0.5736860708518042,0.3045320457233627
1324.65,1051.5,2,0.0015131082806596897,0.8011980018319744,0.00046903889847292233,0.014572849988107804,0.18376010928144493
1325.15,1052.0,0,0.971378141416159,0.00550186216003318,0.9679868208806969,0.016926417086342193,0.009584899872927806
1325.15,1052.0,1,0.027131536007688646,0.11426694643854783,0.007834975887210051,0.5734522521272215,0.3044458255470207
1325.15,1052.0,2,0.001490322599411334,0.8011839454234324,0.00047058592403478416,0.014602304191381756,0.18374316446115097
1325.65,1052.5,0,0.971419303428383,0.00551431269324524,0.9679453262156656,0.01694336634328721,0.009596994747802087
1325.65,1052.5,1,0.027113203973088383,0.11456515022280594,0.007857714376870623,0.5732177198988291,0.30435941550149437
1325.65,1052.5,2,0.0014674925565883647,0.8011698882838564,0.00047213694864036543,0.014631785627012723,0.18372618914049052
1326.15,1053.0,0,0.9714604782129151,0.005526782052814346,0.9679038213341521,0.016960308371672075,0.009609088241361663
1326.15,1053.0,1,0.027094903714397427,0.11486419900556284,0.007880514871592616,0.5729824711564679,0.3042728149663766
1326.15,1053.0,2,0.0014446180797165137,0.8011558305734504,0.00047369197902196976,0.014661294196947937,0.18370918325057967
1326.65,1053.5,0,0.9715016655956681,0.0055392702476030386,0.9678623063533277,0.01697724309018089,0.009621180308888212
1326.65,1053.5,1,0.027076635438724062,0.11516409622211835,0.007903377588582722,0.5727465028713716,0.30418602331792727
1326.65,1053.5,2,0.0014216989513916997,0.8011417724534533,0.00047525102190978203,0.014690829802353419,0.1836921467222835
1327.15,1054.0,0,0.9715428654955016,0.005551777286452159,0.967820781390859,0.016994170417226992,0.009633270905461906
1327.15,1054.0,1,0.027058399465687735,0.11546484532870323,0.007926302746350844,0.5725098119961491,0.3040990399287967
1327.15,1054.0,2,0.001398735074556851,0.8011277140864121,0.0004768140840317722,0.014720392343636455,0.18367507948591974
1327.65,1054.5,0,0.9715840777533964,0.005564303178171224,0.9677792465649014,0.017011090270887645,0.00964535998603965
1327.65,1054.5,1,0.027040196025069643,0.11576644980249562,0.007949290564724668,0.5722723954644888,0.3040118641682909
1327.65,1054.5,2,0.0013757262506173488,0.8011136556358824,0.0004783811721136188,0.014749981720411018,0.18365798147159296
1328.15,1055.0,0,0.9716253022588416,0.005576847931546976,0.9677377019941069,0.017028002568957378,0.009657447505388708
1328.15,1055.0,1,0.027022025407057407,0.11606891314190546,0.007972341264857505,0.5720342501911324,0.30392449540210464
1328.15,1055.0,2,0.0013526723433728188,0.8010995972666916,0.0004799522928785794,0.014779597831519293,0.1836408526089105
1328.65,1055.5,0,0.971666538896071,0.005589411555337711,0.967696147797627,0.017044907228912196,0.009669533418123122
1328.65,1055.5,1,0.027003887897627574,0.11637223886666023,0.007995455069242739,0.5717953730716555,0.30383693299244147
1328.65,1055.5,2,0.0013295732094133596,0.8010855391447943,0.00048152745304745604,0.014809240575011798,0.18362369282714658
1329.15,1056.0,0,0.9717077875359714,0.005601994058273783,0.9676545840951126,0.017061804167907937,0.009681617678705694
1329.15,1056.0,1,0.02698578377002787,0.11667643051798124,0.008018632201724985,0.5715557609823021,0.30374917629799164
1329.15,1056.0,2,0.001306428687362045,0.8010714814372739,0.00048310665933846904,0.014838909848142234,0.18360650205524542
1329.65,1056.5,0,0.9717490480592396,0.005614595449062679,0.967613011006718,0.01707869330281372,0.00969370024140558
1329.65,1056.5,1,0.026967713311519106,0.11698149165880904,0.00804187288750932,0.5713154107799212,0.3036612246737605
1329.65,1056.5,2,0.001283238628435902,0.8010574243125084,0.00048468991846713997,0.014868605547380271,0.18358928022164428
1330.15,1057.0,0,0.9717903203402926,0.00562721573638076,0.9675714286531055,0.0170955745501547,0.009705781060358902
1330.15,1057.0,1,0.026949676804620647,0.11728742587388108,0.00806517735317779,0.5710743193016747,0.3035730774712665
